Taxa	SubjectID	Analysis4	Name	SNV	IgG+IgM-	IgM+IgG-	IgG+IgM+	IgA-IgM-IgG-
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F12-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.0620129411491115	0.00877081612784363	0.929216242723045
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F13-2	Pos_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.326571549005615	0.0968902631047118	0.576538187889674
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F14-1	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F14-2	Neg_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F15-2	Pos_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.0055085007678346	0.988982998464331	0.0055085007678346
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F2-1	Pos_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.780195069842229	0.200222771416238	0.019582158741533
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F2-2	Pos_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.023118999451377	0.784937003433066	0.191943997115556
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F4-2	Pos_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.0091996524391205	0.981600695121759	0.0091996524391205
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F5-2	Pos_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F6-2	Pos_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F8-2	Pos_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F10-1	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.0996414327855283	0.119443054103267	0.780915513111204
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F11-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.183880550033405	0.469811187710684	0.346308262255911
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F12-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.0741317815459976	0.0124409523915827	0.91342726606242
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F13-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F14-1	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F14-2	Neg_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.080844189117376	0.00996711449738126	0.909188696385243
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F15-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F2-1	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F2-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F4-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.092257340261209	0.255210365113801	0.65253229462499
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F5-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F6-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F8-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	NA	0.5945848228549	0.40272075071362	0.00269442643147975
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F10-1	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F11-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.190340677094977	0.380763897609212	0.428895425295811
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F12-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.0696258487937096	0.0115807251055684	0.918793426100722
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F13-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.00503602217617717	0.00503602217617717	0.989927955647646
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F14-1	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F14-2	Neg_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.523671436864961	0.00406033242772451	0.472268230707314
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F15-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F2-1	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F2-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.15226849292273	0.0518956690230582	0.795835838054212
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F4-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.0178621697950436	0.0178621697950436	0.964275660409913
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F5-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F6-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.489286724268416	0.502091572064965	0.00862170366661883
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F8-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	NA	0.020596657038831	0.958806685922338	0.020596657038831
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F10-1	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F11-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F12-1	Neg_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	NA	0.084535130375891	0.0224799123327367	0.892984957291372
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F13-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F14-1	Neg_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F14-2	Neg_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	NA	0.308517222974898	0.0467783920250864	0.644704385000016
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F15-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F2-1	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F2-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F4-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	NA	0.569327050220641	0.389921020790382	0.0407519289889766
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F5-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F6-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F8-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F10-1	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F11-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F12-1	Neg_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	NA	0.0113834324382772	0.0268897105993921	0.961726856962331
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F13-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F14-1	Neg_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F14-2	Neg_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	NA	0.0900443872225	0.0015293917768771	0.908426221000623
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F15-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	NA	0.0192871918639207	0.562835986929924	0.417876821206156
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F2-1	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F2-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	NA	0.186469653520991	0.00787498935819294	0.805655357120816
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F4-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	NA	0.063513030731771	0.361141527709356	0.575345441558873
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F5-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	NA	0.926789954664218	0.0521682741015027	0.0210417712342788
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F6-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F8-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	NA	0.0791178093240554	0.0559657780326453	0.864916412643299
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F10-1	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	NA	0.0935292849773176	0.346616271749776	0.559854443272907
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F11-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	NA	0.241991600307489	0.331351521059937	0.426656878632574
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F12-1	Neg_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	NA	0.0245004953298699	0.00360145579882812	0.971898048871302
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F13-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	NA	0.0878746351894159	0.0152141515107623	0.896911213299822
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F14-1	Neg_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	NA	0.106495233901676	0.174285491842668	0.719219274255656
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F14-2	Neg_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	NA	0.194411409611948	0.0379281626685538	0.767660427719498
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F15-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	NA	0.402177969039531	0.415194991623685	0.182627039336784
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F2-1	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	NA	0.173859994654083	0.154127671499112	0.672012333846804
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F2-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	NA	0.123303514778671	0.0875295842802319	0.789166900941097
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F4-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	NA	0.155466247564648	0.212897971284943	0.631635781150409
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F5-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	NA	0.261649371248022	0.00317223381474103	0.735178394937236
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F6-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	NA	0.153607517183646	0.120769189442683	0.725623293373671
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F8-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	NA	0.526254208010567	0.0842712287810395	0.389474563208394
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F10-1	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	NA	0.041329739442947	0.917340521114106	0.041329739442947
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F11-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	NA	0.20819937820452	0.783971122955714	0.00782949883976614
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F12-1	Neg_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	NA	0.0161791805282719	0.00351127716266189	0.980309542309066
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F13-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F14-1	Neg_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	NA	0.0485448334322058	0.0485448334322058	0.902910333135588
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F14-2	Neg_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	NA	0.215655847567997	0.00392624255239773	0.780417909879606
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F15-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F2-1	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F2-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F4-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F5-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	NA	0.721377282764297	0.0256401980322778	0.252982519203425
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F6-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	NA	0.890039860963533	0.0489854379264146	0.0609747011100522
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F8-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F10-1	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F11-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F12-1	Neg_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	NA	0.105068268202424	0.0151445615923166	0.879787170205259
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F13-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	NA	0.184645283763387	0.0829419483227268	0.732412767913886
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F14-1	Neg_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	NA	0.123016844150807	0.0493927124941497	0.827590443355043
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F14-2	Neg_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	NA	0.974496547764068	0.0178733796120116	0.00763007262392016
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F15-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	NA	0.277199865551153	0.660343367347109	0.0624567671017376
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F2-1	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F2-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	NA	0.449181092961321	0.237858112592464	0.312960794446215
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F4-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	NA	0.105473764861976	0.277680915446102	0.616845319691923
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F5-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	NA	0.504691114735322	0.0157325025116661	0.479576382753012
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F6-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	NA	0.00932949029126214	0.981341019417476	0.00932949029126214
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F8-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	NA	0.549997251139979	0.410397343462765	0.0396054053972565
Bacteroidetes Bacteroides bf611493002f5918a68778bde2def567	F10-1	Pos_Stool	Bacteroidetes Bacteroides	bf611493002f5918a68778bde2def567	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides bf611493002f5918a68778bde2def567	F11-2	Pos_Stool	Bacteroidetes Bacteroides	bf611493002f5918a68778bde2def567	NA	0.156894531858946	0.361337116708322	0.481768351432732
Bacteroidetes Bacteroides bf611493002f5918a68778bde2def567	F12-1	Neg_Stool	Bacteroidetes Bacteroides	bf611493002f5918a68778bde2def567	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides bf611493002f5918a68778bde2def567	F13-2	Pos_Stool	Bacteroidetes Bacteroides	bf611493002f5918a68778bde2def567	NA	0.0277604714388361	0.00998710921613013	0.962252419345034
Bacteroidetes Bacteroides bf611493002f5918a68778bde2def567	F14-1	Neg_Stool	Bacteroidetes Bacteroides	bf611493002f5918a68778bde2def567	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides bf611493002f5918a68778bde2def567	F14-2	Neg_Stool	Bacteroidetes Bacteroides	bf611493002f5918a68778bde2def567	NA	0.0310422583424845	0.00675199126992827	0.962205750387587
Bacteroidetes Bacteroides bf611493002f5918a68778bde2def567	F15-2	Pos_Stool	Bacteroidetes Bacteroides	bf611493002f5918a68778bde2def567	NA	0.333333333333333	0.333333333333333	0.333333333333333
Bacteroidetes Bacteroides bf611493002f5918a68778bde2def567	F2-1	Pos_Stool	Bacteroidetes Bacteroides	bf611493002f5918a68778bde2def567	NA	0.333333333333333	0.333333333333333	0.333333333333333
